"cnt","sumnof","sumnoa","minbn","maxbn","received_time","run_id"
"2","200","200",264,264,"2022-07-24 14:22:32+02","4000000-sawtoothConfiguration-sb-balance-40-flalv-rn-1-hetzner-repid-7-sawtooth-rl-200-notpbpc-100-nobpc-1-maxbtperbl-100000-notppc-100-cpbftbpd-10"
"2","200","200",261,261,"2022-07-24 12:00:20+02","4000000-sawtoothConfiguration-sb-balance-40-flalv-rn-1-hetzner-repid-6-sawtooth-rl-200-notpbpc-100-nobpc-1-maxbtperbl-100000-notppc-100-cpbftbpd-10"
"1","7","700",1597,1597,"2022-07-18 21:37:57+02","4000000-grapheneConfiguration-sb-balance-40-flalv-rn-1-hetzner-repid-4-graphene-rl-400-bi-2-opt-100-notpc-1"
"2","1000","1000",10,10,"2022-07-19 10:46:00+02","4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-100-mm-500"
"1","1","100",465,465,"2022-07-18 20:55:09+02","4000000-grapheneConfiguration-sb-sendPayment-40-flalv-rn-1-hetzner-repid-4-graphene-rl-400-bi-2-opt-100-notpc-1"
"2","14","1400",461,462,"2022-07-18 20:54:56+02","4000000-grapheneConfiguration-sb-sendPayment-40-flalv-rn-1-hetzner-repid-4-graphene-rl-400-bi-2-opt-100-notpc-1"
"1","100","100",116,116,"2022-07-23 16:08:36+02","4000000-sawtoothConfiguration-keyvalue-get-40-flalv-rn-1-hetzner-repid-7-sawtooth-rl-400-notpbpc-100-nobpc-1-maxbtperbl-100000-notppc-100-cpbftbpd-2"
"1","4","400",1578,1578,"2022-07-18 21:35:28+02","4000000-grapheneConfiguration-sb-balance-40-flalv-rn-1-hetzner-repid-4-graphene-rl-400-bi-2-opt-100-notpc-1"
"4","8000","8000",459,473,"2022-07-19 11:51:14+02","4000000-fabricConfiguration-sb-balance-40-flalv-rn-1-hetzner-repid-4-fabric-rl-400-mm-2000"
"4","400","400",128,128,"2022-07-23 14:20:57+02","4000000-sawtoothConfiguration-keyvalue-get-40-flalv-rn-1-hetzner-repid-4-sawtooth-rl-400-notpbpc-100-nobpc-1-maxbtperbl-100000-notppc-100-cpbftbpd-2"
"5","5581","5581",86,88,"2022-07-19 21:02:44+02","4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-quorum-rl-400-ib-5"
"4","8000","8000",181,181,"2022-07-19 12:32:08+02","4000000-fabricConfiguration-sb-balance-40-flalv-rn-1-hetzner-repid-4-fabric-rl-100-mm-2000"
"4","2000","2000",513,513,"2022-07-19 11:01:37+02","4000000-fabricConfiguration-sb-balance-40-flalv-rn-1-hetzner-repid-4-fabric-rl-100-mm-500"
"1","8","800",90,90,"2022-07-18 22:19:56+02","4000000-grapheneConfiguration-sb-sendPayment-40-flalv-rn-1-hetzner-repid-4-graphene-rl-400-bi-10-opt-100-notpc-1"
"2","15","1500",1579,1580,"2022-07-18 21:35:33+02","4000000-grapheneConfiguration-sb-balance-40-flalv-rn-1-hetzner-repid-4-graphene-rl-400-bi-2-opt-100-notpc-1"
"2","4000","4000",114,124,"2022-07-19 11:28:12+02","4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-400-mm-2000"
"4","800","800",4,4,"2022-07-24 14:03:23+02","4000000-sawtoothConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-7-sawtooth-rl-200-notpbpc-100-nobpc-1-maxbtperbl-100000-notppc-100-cpbftbpd-10"
"1","1117","1117",94,94,"2022-07-19 21:50:41+02","4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"1","2000","2000",346,346,"2022-07-19 11:39:24+02","4000000-fabricConfiguration-sb-sendPayment-40-flalv-rn-1-hetzner-repid-4-fabric-rl-400-mm-2000"
"4","2000","2000",399,399,"2022-07-19 10:56:34+02","4000000-fabricConfiguration-sb-sendPayment-40-flalv-rn-1-hetzner-repid-4-fabric-rl-100-mm-500"
"4","400","400",1209,1209,"2022-07-19 10:28:24+02","4000000-fabricConfiguration-sb-sendPayment-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"8","800","800",685,686,"2022-07-19 10:24:02+02","4000000-fabricConfiguration-sb-sendPayment-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"4","400","400",157,157,"2022-07-24 14:18:22+02","4000000-sawtoothConfiguration-sb-balance-40-flalv-rn-1-hetzner-repid-7-sawtooth-rl-200-notpbpc-100-nobpc-1-maxbtperbl-100000-notppc-100-cpbftbpd-10"
"1","1525","1525",33,33,"2022-07-19 19:15:52+02","4000000-quorumConfiguration-keyvalue-set-40-flalv-rn-1-hetzner-repid-4-quorum-rl-100-ib-10"
"4","800","800",83,83,"2022-07-23 15:00:00+02","4000000-sawtoothConfiguration-keyvalue-get-40-flalv-rn-1-hetzner-repid-5-sawtooth-rl-400-notpbpc-100-nobpc-1-maxbtperbl-100000-notppc-100-cpbftbpd-2"
"3","6000","6000",526,561,"2022-07-19 11:53:18+02","4000000-fabricConfiguration-sb-balance-40-flalv-rn-1-hetzner-repid-4-fabric-rl-400-mm-2000"
"30","0","0",296,310,"2022-07-19 18:32:34+02","4000000-quorumConfiguration-keyvalue-set-40-flalv-rn-1-hetzner-repid-4-quorum-rl-400-ib-1"
"6","0","0",214,216,"2022-07-19 23:31:04+02","4000000-quorumConfiguration-sb-sendPayment-40-flalv-rn-1-hetzner-repid-7-quorum-rl-400-ib-5"
"15","0","0",1053,1067,"2022-07-19 18:45:11+02","4000000-quorumConfiguration-keyvalue-get-40-flalv-rn-1-hetzner-repid-4-quorum-rl-400-ib-1"
"8","800","800",1501,1502,"2022-07-19 10:33:30+02","4000000-fabricConfiguration-sb-balance-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"4","2000","2000",243,243,"2022-07-19 10:50:52+02","4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-100-mm-500"
"4","400","400",165,165,"2022-07-23 14:22:43+02","4000000-sawtoothConfiguration-keyvalue-get-40-flalv-rn-1-hetzner-repid-4-sawtooth-rl-400-notpbpc-100-nobpc-1-maxbtperbl-100000-notppc-100-cpbftbpd-2"
"4","400","400",76,76,"2022-07-24 14:12:17+02","4000000-sawtoothConfiguration-sb-sendPayment-40-flalv-rn-1-hetzner-repid-7-sawtooth-rl-200-notpbpc-100-nobpc-1-maxbtperbl-100000-notppc-100-cpbftbpd-10"
"4","400","400",268,268,"2022-07-24 10:59:11+02","4000000-sawtoothConfiguration-sb-balance-40-flalv-rn-1-hetzner-repid-4-sawtooth-rl-200-notpbpc-100-nobpc-1-maxbtperbl-100000-notppc-100-cpbftbpd-10"
"4","8000","8000",314,314,"2022-07-19 11:38:30+02","4000000-fabricConfiguration-sb-sendPayment-40-flalv-rn-1-hetzner-repid-4-fabric-rl-400-mm-2000"
"1","719","719",189,189,"2022-07-20 09:50:58+02","4000000-quorumConfiguration-sb-sendPayment-40-flalv-rn-1-hetzner-repid-8-quorum-rl-400-ib-5"
"8","800","800",673,674,"2022-07-19 10:23:56+02","4000000-fabricConfiguration-sb-sendPayment-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"4","8000","8000",281,281,"2022-07-19 11:37:36+02","4000000-fabricConfiguration-sb-sendPayment-40-flalv-rn-1-hetzner-repid-4-fabric-rl-400-mm-2000"
"6","0","0",257,259,"2022-07-19 22:04:26+02","4000000-quorumConfiguration-sb-sendPayment-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2","4000","4000",16,16,"2022-07-19 12:13:36+02","4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-100-mm-2000"
"2","200","200",188,188,"2022-07-23 14:23:39+02","4000000-sawtoothConfiguration-keyvalue-get-40-flalv-rn-1-hetzner-repid-4-sawtooth-rl-400-notpbpc-100-nobpc-1-maxbtperbl-100000-notppc-100-cpbftbpd-2"
"1","200","200",70,70,"2022-07-23 19:39:29+02","4000000-sawtoothConfiguration-keyvalue-get-40-flalv-rn-1-hetzner-repid-10-sawtooth-rl-400-notpbpc-100-nobpc-1-maxbtperbl-100000-notppc-100-cpbftbpd-2"
"3","0","0",386,388,"2022-07-19 22:15:09+02","4000000-quorumConfiguration-sb-balance-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"3","300","300",249,249,"2022-07-24 12:00:02+02","4000000-sawtoothConfiguration-sb-balance-40-flalv-rn-1-hetzner-repid-6-sawtooth-rl-200-notpbpc-100-nobpc-1-maxbtperbl-100000-notppc-100-cpbftbpd-10"
"4","8000","8000",169,169,"2022-07-19 12:31:08+02","4000000-fabricConfiguration-sb-balance-40-flalv-rn-1-hetzner-repid-4-fabric-rl-100-mm-2000"
"4","800","800",51,51,"2022-07-24 14:09:43+02","4000000-sawtoothConfiguration-sb-sendPayment-40-flalv-rn-1-hetzner-repid-7-sawtooth-rl-200-notpbpc-100-nobpc-1-maxbtperbl-100000-notppc-100-cpbftbpd-10"
"1","1081","1081",84,84,"2022-07-19 22:32:43+02","4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-6-quorum-rl-400-ib-5"
"31","0","0",394,409,"2022-07-19 18:34:13+02","4000000-quorumConfiguration-keyvalue-set-40-flalv-rn-1-hetzner-repid-4-quorum-rl-400-ib-1"
"3","0","0",390,392,"2022-07-19 22:15:28+02","4000000-quorumConfiguration-sb-balance-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"3","0","0",201,203,"2022-07-19 21:12:17+02","4000000-quorumConfiguration-sb-sendPayment-40-flalv-rn-1-hetzner-repid-4-quorum-rl-400-ib-5"
"1","3567","3567",102,102,"2022-07-19 19:27:32+02","4000000-quorumConfiguration-keyvalue-get-40-flalv-rn-1-hetzner-repid-4-quorum-rl-100-ib-10"
"3","0","0",248,250,"2022-07-19 21:16:11+02","4000000-quorumConfiguration-sb-sendPayment-40-flalv-rn-1-hetzner-repid-4-quorum-rl-400-ib-5"
"2","4000","4000",504,535,"2022-07-19 11:52:39+02","4000000-fabricConfiguration-sb-balance-40-flalv-rn-1-hetzner-repid-4-fabric-rl-400-mm-2000"
"9","0","0",201,203,"2022-07-19 22:42:26+02","4000000-quorumConfiguration-sb-sendPayment-40-flalv-rn-1-hetzner-repid-6-quorum-rl-400-ib-5"
"4","800","800",78,78,"2022-07-23 18:45:45+02","4000000-sawtoothConfiguration-keyvalue-get-40-flalv-rn-1-hetzner-repid-9-sawtooth-rl-400-notpbpc-100-nobpc-1-maxbtperbl-100000-notppc-100-cpbftbpd-2"
"2","4000","4000",220,220,"2022-07-19 11:29:54+02","4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-400-mm-2000"
"3","0","0",324,326,"2022-07-19 23:40:15+02","4000000-quorumConfiguration-sb-balance-40-flalv-rn-1-hetzner-repid-7-quorum-rl-400-ib-5"
"30","0","0",544,559,"2022-07-19 18:36:43+02","4000000-quorumConfiguration-keyvalue-set-40-flalv-rn-1-hetzner-repid-4-quorum-rl-400-ib-1"
"3","1500","1500",26,26,"2022-07-23 16:24:17+02","4000000-sawtoothConfiguration-keyvalue-get-40-flalv-rn-1-hetzner-repid-8-sawtooth-rl-400-notpbpc-100-nobpc-1-maxbtperbl-100000-notppc-100-cpbftbpd-2"
"4","800","800",61,61,"2022-07-23 19:38:42+02","4000000-sawtoothConfiguration-keyvalue-get-40-flalv-rn-1-hetzner-repid-10-sawtooth-rl-400-notpbpc-100-nobpc-1-maxbtperbl-100000-notppc-100-cpbftbpd-2"
"8","800","800",1205,1206,"2022-07-19 10:28:22+02","4000000-fabricConfiguration-sb-sendPayment-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"6","0","0",354,356,"2022-07-19 23:42:47+02","4000000-quorumConfiguration-sb-balance-40-flalv-rn-1-hetzner-repid-7-quorum-rl-400-ib-5"
"2","4000","4000",63,63,"2022-07-19 12:17:31+02","4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-100-mm-2000"
"4","800","800",54,54,"2022-07-23 13:10:53+02","4000000-sawtoothConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-sawtooth-rl-200-notpbpc-100-nobpc-1-maxbtperbl-100000-notppc-100-cpbftbpd-10"
"4","400","400",89,89,"2022-07-24 14:13:29+02","4000000-sawtoothConfiguration-sb-sendPayment-40-flalv-rn-1-hetzner-repid-7-sawtooth-rl-200-notpbpc-100-nobpc-1-maxbtperbl-100000-notppc-100-cpbftbpd-10"
"4","400","400",155,155,"2022-07-23 20:56:08+02","4000000-sawtoothConfiguration-sb-balance-40-flalv-rn-1-hetzner-repid-6-sawtooth-rl-200-notpbpc-100-nobpc-1-maxbtperbl-100000-notppc-100-cpbftbpd-1"
"4","8000","8000",322,322,"2022-07-19 11:38:43+02","4000000-fabricConfiguration-sb-sendPayment-40-flalv-rn-1-hetzner-repid-4-fabric-rl-400-mm-2000"
"4","2000","2000",549,549,"2022-07-19 11:02:22+02","4000000-fabricConfiguration-sb-balance-40-flalv-rn-1-hetzner-repid-4-fabric-rl-100-mm-500"
"1","500","500",118,118,"2022-07-19 10:48:16+02","4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-100-mm-500"
"8","800","800",1635,1636,"2022-07-19 10:34:37+02","4000000-fabricConfiguration-sb-balance-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"1","2","200",444,444,"2022-07-18 20:52:38+02","4000000-grapheneConfiguration-sb-sendPayment-40-flalv-rn-1-hetzner-repid-4-graphene-rl-400-bi-2-opt-100-notpc-1"
"6","0","0",327,329,"2022-07-19 23:40:32+02","4000000-quorumConfiguration-sb-balance-40-flalv-rn-1-hetzner-repid-7-quorum-rl-400-ib-5"
"4","2000","2000",696,696,"2022-07-19 11:05:26+02","4000000-fabricConfiguration-sb-balance-40-flalv-rn-1-hetzner-repid-4-fabric-rl-100-mm-500"
"1","1025","1025",110,110,"2022-07-20 09:44:23+02","4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-8-quorum-rl-400-ib-5"
"30","0","0",581,595,"2022-07-19 18:37:19+02","4000000-quorumConfiguration-keyvalue-set-40-flalv-rn-1-hetzner-repid-4-quorum-rl-400-ib-1"
"2","400","400",93,93,"2022-07-23 15:45:10+02","4000000-sawtoothConfiguration-keyvalue-get-40-flalv-rn-1-hetzner-repid-6-sawtooth-rl-400-notpbpc-100-nobpc-1-maxbtperbl-100000-notppc-100-cpbftbpd-2"
"4","2000","2000",153,153,"2022-07-19 10:48:59+02","4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-100-mm-500"
"1","100","100",216,216,"2022-07-24 14:21:11+02","4000000-sawtoothConfiguration-sb-balance-40-flalv-rn-1-hetzner-repid-7-sawtooth-rl-200-notpbpc-100-nobpc-1-maxbtperbl-100000-notppc-100-cpbftbpd-10"
"4","800","800",63,63,"2022-07-23 18:44:22+02","4000000-sawtoothConfiguration-keyvalue-get-40-flalv-rn-1-hetzner-repid-9-sawtooth-rl-400-notpbpc-100-nobpc-1-maxbtperbl-100000-notppc-100-cpbftbpd-2"
"3","0","0",366,368,"2022-07-19 22:13:31+02","4000000-quorumConfiguration-sb-balance-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"3","1500","1500",170,170,"2022-07-19 10:49:20+02","4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-100-mm-500"
"1","1610","1610",70,70,"2022-07-19 21:48:49+02","4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"4","400","400",95,95,"2022-07-23 19:41:30+02","4000000-sawtoothConfiguration-keyvalue-get-40-flalv-rn-1-hetzner-repid-10-sawtooth-rl-400-notpbpc-100-nobpc-1-maxbtperbl-100000-notppc-100-cpbftbpd-2"
"6","7252","7252",116,118,"2022-07-20 09:44:54+02","4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-8-quorum-rl-400-ib-5"
"4","400","400",271,271,"2022-07-23 21:00:33+02","4000000-sawtoothConfiguration-sb-balance-40-flalv-rn-1-hetzner-repid-6-sawtooth-rl-200-notpbpc-100-nobpc-1-maxbtperbl-100000-notppc-100-cpbftbpd-1"
"3","0","0",371,373,"2022-07-19 22:13:54+02","4000000-quorumConfiguration-sb-balance-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"3","600","600",7,7,"2022-07-24 10:40:18+02","4000000-sawtoothConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-sawtooth-rl-200-notpbpc-100-nobpc-1-maxbtperbl-100000-notppc-100-cpbftbpd-10"
"4","8000","8000",311,312,"2022-07-19 11:38:24+02","4000000-fabricConfiguration-sb-sendPayment-40-flalv-rn-1-hetzner-repid-4-fabric-rl-400-mm-2000"
"3","0","0",327,329,"2022-07-19 23:40:28+02","4000000-quorumConfiguration-sb-balance-40-flalv-rn-1-hetzner-repid-7-quorum-rl-400-ib-5"
"2","200","200",210,210,"2022-07-23 14:24:25+02","4000000-sawtoothConfiguration-keyvalue-get-40-flalv-rn-1-hetzner-repid-4-sawtooth-rl-400-notpbpc-100-nobpc-1-maxbtperbl-100000-notppc-100-cpbftbpd-2"
"2","0","0",1160,1161,"2022-07-19 18:49:08+02","4000000-quorumConfiguration-keyvalue-get-40-flalv-rn-1-hetzner-repid-4-quorum-rl-400-ib-1"
"4","400","400",150,150,"2022-07-24 10:54:27+02","4000000-sawtoothConfiguration-sb-balance-40-flalv-rn-1-hetzner-repid-4-sawtooth-rl-200-notpbpc-100-nobpc-1-maxbtperbl-100000-notppc-100-cpbftbpd-10"
"4","400","400",167,167,"2022-07-24 10:55:28+02","4000000-sawtoothConfiguration-sb-balance-40-flalv-rn-1-hetzner-repid-4-sawtooth-rl-200-notpbpc-100-nobpc-1-maxbtperbl-100000-notppc-100-cpbftbpd-10"
"8","800","800",109,110,"2022-07-19 10:17:21+02","4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"8","800","800",1523,1524,"2022-07-19 10:33:41+02","4000000-fabricConfiguration-sb-balance-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"3","1200","1200",10,10,"2022-07-23 18:38:12+02","4000000-sawtoothConfiguration-keyvalue-set-40-flalv-rn-1-hetzner-repid-9-sawtooth-rl-400-notpbpc-100-nobpc-1-maxbtperbl-100000-notppc-100-cpbftbpd-2"
"2","10","1000",131,131,"2022-07-18 22:31:59+02","4000000-grapheneConfiguration-sb-balance-40-flalv-rn-1-hetzner-repid-4-graphene-rl-400-bi-10-opt-100-notpc-1"
"4","8000","8000",316,316,"2022-07-19 11:38:34+02","4000000-fabricConfiguration-sb-sendPayment-40-flalv-rn-1-hetzner-repid-4-fabric-rl-400-mm-2000"
"4","2000","2000",434,434,"2022-07-19 10:57:18+02","4000000-fabricConfiguration-sb-sendPayment-40-flalv-rn-1-hetzner-repid-4-fabric-rl-100-mm-500"
"8","800","800",565,566,"2022-07-19 10:21:09+02","4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"4","2000","2000",504,504,"2022-07-19 11:01:26+02","4000000-fabricConfiguration-sb-balance-40-flalv-rn-1-hetzner-repid-4-fabric-rl-100-mm-500"
"2","200","200",167,167,"2022-07-24 11:57:00+02","4000000-sawtoothConfiguration-sb-balance-40-flalv-rn-1-hetzner-repid-6-sawtooth-rl-200-notpbpc-100-nobpc-1-maxbtperbl-100000-notppc-100-cpbftbpd-10"
"6","0","0",203,205,"2022-07-19 21:59:56+02","4000000-quorumConfiguration-sb-sendPayment-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"8","800","800",77,78,"2022-07-19 10:17:05+02","4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"5","5494","5494",85,87,"2022-07-19 22:32:48+02","4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-6-quorum-rl-400-ib-5"
"8","800","800",519,520,"2022-07-19 10:20:46+02","4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"3","6000","6000",461,475,"2022-07-19 11:51:18+02","4000000-fabricConfiguration-sb-balance-40-flalv-rn-1-hetzner-repid-4-fabric-rl-400-mm-2000"
"3","0","0",344,346,"2022-07-19 22:54:22+02","4000000-quorumConfiguration-sb-balance-40-flalv-rn-1-hetzner-repid-6-quorum-rl-400-ib-5"
"4","2000","2000",458,458,"2022-07-19 10:57:48+02","4000000-fabricConfiguration-sb-sendPayment-40-flalv-rn-1-hetzner-repid-4-fabric-rl-100-mm-500"
"1","100","100",172,172,"2022-07-24 11:57:15+02","4000000-sawtoothConfiguration-sb-balance-40-flalv-rn-1-hetzner-repid-6-sawtooth-rl-200-notpbpc-100-nobpc-1-maxbtperbl-100000-notppc-100-cpbftbpd-10"
"4","400","400",142,142,"2022-07-23 20:55:16+02","4000000-sawtoothConfiguration-sb-balance-40-flalv-rn-1-hetzner-repid-6-sawtooth-rl-200-notpbpc-100-nobpc-1-maxbtperbl-100000-notppc-100-cpbftbpd-1"
"4","800","800",95,95,"2022-07-23 15:00:58+02","4000000-sawtoothConfiguration-keyvalue-get-40-flalv-rn-1-hetzner-repid-5-sawtooth-rl-400-notpbpc-100-nobpc-1-maxbtperbl-100000-notppc-100-cpbftbpd-2"
"2","4000","4000",7,7,"2022-07-19 12:12:51+02","4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-100-mm-2000"
"2","4000","4000",62,62,"2022-07-19 12:17:25+02","4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-100-mm-2000"
"3","600","600",87,87,"2022-07-23 18:46:30+02","4000000-sawtoothConfiguration-keyvalue-get-40-flalv-rn-1-hetzner-repid-9-sawtooth-rl-400-notpbpc-100-nobpc-1-maxbtperbl-100000-notppc-100-cpbftbpd-2"
"8","800","800",627,628,"2022-07-19 10:23:33+02","4000000-fabricConfiguration-sb-sendPayment-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"2","2238","2238",82,83,"2022-07-19 22:32:29+02","4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-6-quorum-rl-400-ib-5"
"1","200","200",101,101,"2022-07-23 19:41:57+02","4000000-sawtoothConfiguration-keyvalue-get-40-flalv-rn-1-hetzner-repid-10-sawtooth-rl-400-notpbpc-100-nobpc-1-maxbtperbl-100000-notppc-100-cpbftbpd-2"
"2","4000","4000",559,574,"2022-07-19 11:53:37+02","4000000-fabricConfiguration-sb-balance-40-flalv-rn-1-hetzner-repid-4-fabric-rl-400-mm-2000"
"4","8000","8000",130,130,"2022-07-19 12:27:53+02","4000000-fabricConfiguration-sb-balance-40-flalv-rn-1-hetzner-repid-4-fabric-rl-100-mm-2000"
"4","8000","8000",128,158,"2022-07-19 11:28:35+02","4000000-fabricConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-4-fabric-rl-400-mm-2000"
"8","800","800",903,904,"2022-07-19 10:25:51+02","4000000-fabricConfiguration-sb-sendPayment-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"8","800","800",759,760,"2022-07-19 10:24:39+02","4000000-fabricConfiguration-sb-sendPayment-40-flalv-rn-1-hetzner-repid-4-fabric-rl-50-mm-100"
"4","400","400",40,40,"2022-07-23 13:10:24+02","4000000-sawtoothConfiguration-donothing-doNothing-40-flalv-rn-1-hetzner-repid-4-sawtooth-rl-200-notpbpc-100-nobpc-1-maxbtperbl-100000-notppc-100-cpbftbpd-10"
"4","400","400",67,67,"2022-07-24 11:20:00+02","4000000-sawtoothConfiguration-sb-sendPayment-40-flalv-rn-1-hetzner-repid-5-sawtooth-rl-200-notpbpc-100-nobpc-1-maxbtperbl-100000-notppc-100-cpbftbpd-10"
"4","8000","8000",313,313,"2022-07-19 11:38:28+02","4000000-fabricConfiguration-sb-sendPayment-40-flalv-rn-1-hetzner-repid-4-fabric-rl-400-mm-2000"
"3","0","0",371,373,"2022-07-20 10:06:11+02","4000000-quorumConfiguration-sb-balance-40-flalv-rn-1-hetzner-repid-8-quorum-rl-400-ib-5"
"4","400","400",178,178,"2022-07-24 14:19:33+02","4000000-sawtoothConfiguration-sb-balance-40-flalv-rn-1-hetzner-repid-7-sawtooth-rl-200-notpbpc-100-nobpc-1-maxbtperbl-100000-notppc-100-cpbftbpd-10"
"4","2000","2000",430,430,"2022-07-19 10:57:13+02","4000000-fabricConfiguration-sb-sendPayment-40-flalv-rn-1-hetzner-repid-4-fabric-rl-100-mm-500"
"2","200","200",171,171,"2022-07-24 11:57:13+02","4000000-sawtoothConfiguration-sb-balance-40-flalv-rn-1-hetzner-repid-6-sawtooth-rl-200-notpbpc-100-nobpc-1-maxbtperbl-100000-notppc-100-cpbftbpd-10"
"4","400","400",224,224,"2022-07-23 20:59:24+02","4000000-sawtoothConfiguration-sb-balance-40-flalv-rn-1-hetzner-repid-6-sawtooth-rl-200-notpbpc-100-nobpc-1-maxbtperbl-100000-notppc-100-cpbftbpd-1"
"1","300","300",58,58,"2022-07-23 19:38:23+02","4000000-sawtoothConfiguration-keyvalue-get-40-flalv-rn-1-hetzner-repid-10-sawtooth-rl-400-notpbpc-100-nobpc-1-maxbtperbl-100000-notppc-100-cpbftbpd-2"
"4","8000","8000",360,361,"2022-07-19 11:39:48+02","4000000-fabricConfiguration-sb-sendPayment-40-flalv-rn-1-hetzner-repid-4-fabric-rl-400-mm-2000"
"3","3550","3550",65,67,"2022-07-19 22:31:05+02","4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-6-quorum-rl-400-ib-5"
"3","600","600",69,69,"2022-07-23 19:39:25+02","4000000-sawtoothConfiguration-keyvalue-get-40-flalv-rn-1-hetzner-repid-10-sawtooth-rl-400-notpbpc-100-nobpc-1-maxbtperbl-100000-notppc-100-cpbftbpd-2"
"1","4077","4077",117,117,"2022-07-19 19:30:02+02","4000000-quorumConfiguration-keyvalue-get-40-flalv-rn-1-hetzner-repid-4-quorum-rl-100-ib-10"
