"stf","etf","countallrows","stfe","etfe","duration","tps","minstarttime","maxendtime","avglatency","maxlatency","minlatency","stddevlatency","variancelatency","maxinvalidcounter","maxexististingcounter","maxerrorcounter","maxvalidcounter","cumulativecount","run_id"
"2022-09-11 21:53:43+02","2022-09-11 21:57:01+02",1000,1662926023,1662926221,198,5.05050505050505,1.3866989951276376e+16,1.3867187868096524e+16,137.46998999999994,197.07,23.15,52.08693881862703,2713.0491954953955,638430,0,0,800,1,"4000000-grapheneConfiguration-sb-sendPayment-40-flalv-rn-1-final8peers-repid-3-graphene-rl-opti-bi-opti-opt-opti-notpc-opti"
"2022-09-12 00:09:56+02","2022-09-12 00:15:05+02",240813,1662934196,1662934505,309,779.3300970873786,1.3875162643489648e+16,1.387547356883284e+16,10.612721447762365,17.99,1.37,3.8540058091770613,14.853360777170536,0,0,0,60208,1,"4000000-quorumConfiguration-donothing-doNothing-40-flalv-rn-1-final8peers-hetzner-repid-1-quorum-rl-opti-ib-opti"
"2022-09-12 00:29:10+02","2022-09-12 00:34:19+02",240793,1662935350,1662935659,309,779.2653721682848,1.3876316725873948e+16,1.3876627928980084e+16,10.840396772331419,17.81,2.28,3.831237336632102,14.678379529603843,0,0,0,60205,1,"4000000-quorumConfiguration-donothing-doNothing-40-flalv-rn-1-final8peers-hetzner-repid-2-quorum-rl-opti-ib-opti"
"2022-09-12 00:42:34+02","2022-09-12 00:47:50+02",240821,1662936154,1662936470,316,762.0917721518987,1.3877121285591076e+16,1.3877437005402108e+16,10.783860294575641,17.95,2.76,3.8249986504797624,14.630614676172003,0,0,0,60209,1,"4000000-quorumConfiguration-donothing-doNothing-40-flalv-rn-1-final8peers-hetzner-repid-3-quorum-rl-opti-ib-opti"
"2022-09-12 01:05:38+02","2022-09-12 01:08:46+02",70142,1662937538,1662937726,188,373.09574468085106,1.387850512421118e+16,1.3878694236629152e+16,11.935031650081253,20.73,3.22,4.204563098434277,17.678350848715247,13078,0,0,17965,1,"4000000-quorumConfiguration-keyvalue-get-40-flalv-rn-1-final8peers-hetzner-repid-1-quorum-rl-opti-ib-opti"
"2022-09-12 01:28:39+02","2022-09-12 01:31:57+02",71125,1662938919,1662939117,198,359.2171717171717,1.3879885753022584e+16,1.3880084385385724e+16,13.574288646748693,24.19,3.14,4.4899422497614765,20.159581406193148,12589,0,0,18144,1,"4000000-quorumConfiguration-keyvalue-get-40-flalv-rn-1-final8peers-hetzner-repid-2-quorum-rl-opti-ib-opti"
"2022-09-12 01:51:28+02","2022-09-12 01:54:43+02",70409,1662940288,1662940483,195,361.07179487179485,1.3881254878472018e+16,1.3881450265262368e+16,12.728121688988606,25.96,3.1,4.454590821841208,19.84337939003193,13517,0,0,18089,1,"4000000-quorumConfiguration-keyvalue-get-40-flalv-rn-1-final8peers-hetzner-repid-3-quorum-rl-opti-ib-opti"
"2022-09-12 00:56:12+02","2022-09-12 01:01:29+02",70142,1662936972,1662937289,317,221.26813880126184,1.3877938599695248e+16,1.3878260943267622e+16,15.782143794017841,25.49,6.65,4.417944884091393,19.518236998869316,0,0,0,17965,1,"4000000-quorumConfiguration-keyvalue-set-40-flalv-rn-1-final8peers-hetzner-repid-1-quorum-rl-opti-ib-opti"
"2022-09-12 01:19:08+02","2022-09-12 01:24:24+02",71125,1662938348,1662938664,316,225.07911392405063,1.3879314818348622e+16,1.387963578915522e+16,14.50718017574693,26.17,2.44,4.640841011991019,21.53740529857782,0,0,0,18144,1,"4000000-quorumConfiguration-keyvalue-set-40-flalv-rn-1-final8peers-hetzner-repid-2-quorum-rl-opti-ib-opti"
"2022-09-12 01:41:55+02","2022-09-12 01:47:03+02",70409,1662939715,1662940023,308,228.60064935064935,1.3880681826032658e+16,1.3880994455610192e+16,15.268294820264453,26.44,3.69,4.566936409428837,20.856908167766758,0,0,0,18089,1,"4000000-quorumConfiguration-keyvalue-set-40-flalv-rn-1-final8peers-hetzner-repid-3-quorum-rl-opti-ib-opti"
"2022-09-12 02:24:52+02","2022-09-12 02:28:25+02",77830,1662942292,1662942505,213,365.39906103286387,1.3883258459774176e+16,1.388347659698176e+16,12.35092419375563,20.28,4.03,4.1238639505348855,17.00625388252119,11122,0,0,19636,1,"4000000-quorumConfiguration-sb-balance-40-flalv-rn-1-final8peers-hetzner-repid-1-quorum-rl-opti-ib-opti"
"2022-09-12 02:58:08+02","2022-09-12 03:01:45+02",78266,1662944288,1662944505,217,360.6728110599078,1.3885254722484378e+16,1.388547235779626e+16,12.25494122607517,22.47,3.52,4.349812685216332,18.920870396468917,11379,0,0,20055,1,"4000000-quorumConfiguration-sb-balance-40-flalv-rn-1-final8peers-hetzner-repid-2-quorum-rl-opti-ib-opti"
"2022-09-12 02:05:14+02","2022-09-12 02:10:32+02",77830,1662941114,1662941432,318,244.74842767295598,1.3882080899379716e+16,1.3882403013431616e+16,15.90172902479763,30.44,2.83,4.705747287808475,22.144057536716826,0,0,0,19636,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-final8peers-hetzner-repid-1-quorum-rl-opti-ib-opti"
"2022-09-12 02:38:29+02","2022-09-12 02:43:47+02",78266,1662943109,1662943427,318,246.11949685534591,1.3884076150030524e+16,1.3884398518633584e+16,14.02279610558865,26.5,4.25,4.412542851509665,19.47053441640904,0,0,0,20055,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-final8peers-hetzner-repid-2-quorum-rl-opti-ib-opti"
"2022-09-12 02:14:57+02","2022-09-12 02:19:27+02",77826,1662941697,1662941967,270,288.24444444444447,1.3882663609602444e+16,1.3882933493018164e+16,15.417141829208747,30.06,4.35,5.269831466766944,27.771123688127037,6831,0,0,19635,1,"4000000-quorumConfiguration-sb-sendPayment-40-flalv-rn-1-final8peers-hetzner-repid-1-quorum-rl-opti-ib-opti"
"2022-09-12 02:48:06+02","2022-09-12 02:52:45+02",78262,1662943686,1662943965,279,280.5089605734767,1.3884653431196932e+16,1.3884936304306062e+16,17.09649804502824,35.31,5.82,5.568266970060017,31.005597049861358,5377,0,0,20054,1,"4000000-quorumConfiguration-sb-sendPayment-40-flalv-rn-1-final8peers-hetzner-repid-2-quorum-rl-opti-ib-opti"
"2022-09-12 22:53:08+02","2022-09-12 22:54:50+02",10000,1663015988,1663016090,102,98.03921568627452,1.395695540742112e+16,1.3957061095245818e+16,21.87576700000001,41.43,2.16,10.120559464975218,102.42572388409945,14196,0,0,2500,1,"4000000-sawtoothConfiguration-donothing-doNothing-40-flalv-rn-1-final8peers-repid-1-sawtooth-rl-opti-notpbpc-opti-nobpc-1-maxbtperbl-100000-notppc-opti-cpbftbpd-opti"
"2022-09-12 23:46:14+02","2022-09-12 23:47:56+02",10000,1663019174,1663019276,102,98.03921568627452,1.396014106806426e+16,1.3960247128393924e+16,21.689808999999983,42.18,2.77,10.043397515626106,100.86983365688464,14200,0,0,2500,1,"4000000-sawtoothConfiguration-donothing-doNothing-40-flalv-rn-1-final8peers-repid-2-sawtooth-rl-opti-notpbpc-opti-nobpc-1-maxbtperbl-100000-notppc-opti-cpbftbpd-opti"
"2022-09-13 00:39:25+02","2022-09-13 00:41:06+02",10000,1663022365,1663022466,101,99.00990099009901,1.396333193406181e+16,1.3963437878331404e+16,20.911975,40.79,2.03,9.692097693747492,93.93675770514547,14297,0,0,2600,1,"4000000-sawtoothConfiguration-donothing-doNothing-40-flalv-rn-1-final8peers-repid-3-sawtooth-rl-opti-notpbpc-opti-nobpc-1-maxbtperbl-100000-notppc-opti-cpbftbpd-opti"
"2022-09-12 23:10:52+02","2022-09-12 23:11:37+02",3900,1663017052,1663017097,45,86.66666666666667,1.3958018884504392e+16,1.3958067070204732e+16,11.402207692307686,15.79,3.7,2.652460572164303,7.035547086886181,15794,0,0,1100,1,"4000000-sawtoothConfiguration-keyvalue-get-40-flalv-rn-1-final8peers-repid-1-sawtooth-rl-opti-notpbpc-opti-nobpc-1-maxbtperbl-100000-notppc-opti-cpbftbpd-opti"
"2022-09-13 00:03:58+02","2022-09-13 00:04:42+02",3800,1663020238,1663020282,44,86.36363636363636,1.3961205221043812e+16,1.396125396936147e+16,11.261176315789472,14.92,3.52,2.559434916506307,6.5507070918316455,15800,0,0,1100,1,"4000000-sawtoothConfiguration-keyvalue-get-40-flalv-rn-1-final8peers-repid-2-sawtooth-rl-opti-notpbpc-opti-nobpc-1-maxbtperbl-100000-notppc-opti-cpbftbpd-opti"
"2022-09-13 00:57:11+02","2022-09-13 00:57:58+02",4200,1663023431,1663023478,47,89.36170212765957,1.396439758682874e+16,1.3964448915107992e+16,10.878678571428566,14.75,2.17,2.743438380512895,7.526454147671214,15796,0,0,1400,1,"4000000-sawtoothConfiguration-keyvalue-get-40-flalv-rn-1-final8peers-repid-3-sawtooth-rl-opti-notpbpc-opti-nobpc-1-maxbtperbl-100000-notppc-opti-cpbftbpd-opti"
"2022-09-12 23:02:53+02","2022-09-12 23:08:37+02",27700,1663016573,1663016917,344,80.52325581395348,1.3957539646398356e+16,1.3957888490221656e+16,19.39452418772564,63.32,3.11,13.567218204423765,184.06940980644762,9997,0,0,7100,1,"4000000-sawtoothConfiguration-keyvalue-set-40-flalv-rn-1-final8peers-repid-1-sawtooth-rl-opti-notpbpc-opti-nobpc-1-maxbtperbl-100000-notppc-opti-cpbftbpd-opti"
"2022-09-12 23:55:54+02","2022-09-13 00:01:38+02",27400,1663019754,1663020098,344,79.65116279069767,1.3960721455980866e+16,1.3961068374634004e+16,20.256910583941554,66.94,2.61,14.587582140242013,212.79755269830773,9999,0,0,7100,1,"4000000-sawtoothConfiguration-keyvalue-set-40-flalv-rn-1-final8peers-repid-2-sawtooth-rl-opti-notpbpc-opti-nobpc-1-maxbtperbl-100000-notppc-opti-cpbftbpd-opti"
"2022-09-13 00:49:10+02","2022-09-13 00:54:52+02",27500,1663022950,1663023292,342,80.4093567251462,1.3963916572458932e+16,1.3964263032036324e+16,20.019994181818177,66.84,2.49,14.660014483465158,214.9160246554082,10099,0,0,7100,1,"4000000-sawtoothConfiguration-keyvalue-set-40-flalv-rn-1-final8peers-repid-3-sawtooth-rl-opti-notpbpc-opti-nobpc-1-maxbtperbl-100000-notppc-opti-cpbftbpd-opti"
"2022-09-12 23:36:40+02","2022-09-12 23:38:52+02",4200,1663018600,1663018732,132,31.818181818181817,1.3959566569276004e+16,1.3959702746739996e+16,16.96035476190476,26.22,3.44,4.787018405881011,22.915545218243576,30695,0,0,1100,1,"4000000-sawtoothConfiguration-sb-balance-40-flalv-rn-1-final8peers-repid-1-sawtooth-rl-opti-notpbpc-opti-nobpc-1-maxbtperbl-100000-notppc-opti-cpbftbpd-opti"
"2022-09-13 00:29:46+02","2022-09-13 00:31:47+02",3400,1663021786,1663021907,121,28.09917355371901,1.3962753453415324e+16,1.3962879312803368e+16,16.812332352941162,27.27,3.38,5.435781715721412,29.547722860971223,30947,0,0,1100,1,"4000000-sawtoothConfiguration-sb-balance-40-flalv-rn-1-final8peers-repid-2-sawtooth-rl-opti-notpbpc-opti-nobpc-1-maxbtperbl-100000-notppc-opti-cpbftbpd-opti"
"2022-09-13 01:23:00+02","2022-09-13 01:24:53+02",3100,1663024980,1663025093,113,27.43362831858407,1.3965946790908684e+16,1.3966064956346772e+16,17.156893548387103,27.83,5.82,5.330104404891571,28.410012967044533,31110,0,0,1000,1,"4000000-sawtoothConfiguration-sb-balance-40-flalv-rn-1-final8peers-repid-3-sawtooth-rl-opti-notpbpc-opti-nobpc-1-maxbtperbl-100000-notppc-opti-cpbftbpd-opti"
"2022-09-12 23:20:32+02","2022-09-12 23:26:18+02",22000,1663017632,1663017978,346,63.58381502890173,1.395859867311999e+16,1.3958948986944832e+16,26.068180454545395,84.7,3.59,19.272432116772503,371.4266396956043,11200,0,0,5500,1,"4000000-sawtoothConfiguration-sb-createAccount-40-flalv-rn-1-final8peers-repid-1-sawtooth-rl-opti-notpbpc-opti-nobpc-1-maxbtperbl-100000-notppc-opti-cpbftbpd-opti"
"2022-09-13 00:13:42+02","2022-09-13 00:19:27+02",21800,1663020822,1663021167,345,63.18840579710145,1.3961789089608512e+16,1.396213863473155e+16,26.379402752293522,85.55,3.19,19.745179916931836,389.8721299520083,11298,0,0,5500,1,"4000000-sawtoothConfiguration-sb-createAccount-40-flalv-rn-1-final8peers-repid-2-sawtooth-rl-opti-notpbpc-opti-nobpc-1-maxbtperbl-100000-notppc-opti-cpbftbpd-opti"
"2022-09-13 01:06:53+02","2022-09-13 01:12:41+02",22000,1663024013,1663024361,348,63.2183908045977,1.3964979868823074e+16,1.3965331050069112e+16,26.776928636363618,86.84,5.04,20.133528285977007,405.3589612422363,11200,0,0,5500,1,"4000000-sawtoothConfiguration-sb-createAccount-40-flalv-rn-1-final8peers-repid-3-sawtooth-rl-opti-notpbpc-opti-nobpc-1-maxbtperbl-100000-notppc-opti-cpbftbpd-opti"
"2022-09-12 23:28:34+02","2022-09-12 23:34:25+02",6059,1663018114,1663018465,351,17.262108262108264,1.3959081067567548e+16,1.3959437276261062e+16,27.998899158276966,38.31,4.35,6.998612794176933,48.98058104281705,15452,0,0,2087,1,"4000000-sawtoothConfiguration-sb-sendPayment-40-flalv-rn-1-final8peers-repid-1-sawtooth-rl-opti-notpbpc-opti-nobpc-1-maxbtperbl-100000-notppc-opti-cpbftbpd-opti"
"2022-09-13 00:21:45+02","2022-09-13 00:27:23+02",4079,1663021305,1663021643,338,12.068047337278106,1.396227214807216e+16,1.3962612164952992e+16,25.29785976955137,35.1,3.63,7.497877172448947,56.21816209313101,15901,0,0,1393,1,"4000000-sawtoothConfiguration-sb-sendPayment-40-flalv-rn-1-final8peers-repid-2-sawtooth-rl-opti-notpbpc-opti-nobpc-1-maxbtperbl-100000-notppc-opti-cpbftbpd-opti"
"2022-09-13 01:14:57+02","2022-09-13 01:20:27+02",4080,1663024497,1663024827,330,12.363636363636363,1.3965464360926462e+16,1.3965795156113832e+16,25.797473039215685,35.34,4.12,7.499027209070622,56.23540908238152,15897,0,0,1494,1,"4000000-sawtoothConfiguration-sb-sendPayment-40-flalv-rn-1-final8peers-repid-3-sawtooth-rl-opti-notpbpc-opti-nobpc-1-maxbtperbl-100000-notppc-opti-cpbftbpd-opti"
