"stf","etf","countallrows","stfe","etfe","duration","tps","minstarttime","maxendtime","avglatency","maxlatency","minlatency","stddevlatency","variancelatency","maxinvalidcounter","maxexististingcounter","maxerrorcounter","maxvalidcounter","cumulativecount","run_id"
"2022-07-19 21:49:27+02","2022-07-19 21:49:41+02","267","1658260167","1658260181","14","19.071428571428573","9.201138837882156e+15","9.201152552326572e+15","10.967415730337086","13.61","8.64","1.3445575576250595","1.807835025766665",0,0,0,18241,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:49:27+02","2022-07-19 21:49:49+02","854","1658260167","1658260189","22","38.81818181818182","9.201133990172576e+15","9.201156399360502e+15","14.58508196721314","22.1","7.25","4.348587317507411","18.9102116579863",0,0,0,18244,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:49:32+02","2022-07-19 21:49:53+02","302","1658260172","1658260193","21","14.380952380952381","9.201143590284496e+15","9.201165419853824e+15","19.01456953642384","21.71","16.29","1.4714303548481513","2.1651072891685565",0,0,0,17818,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:49:32+02","2022-07-19 21:49:54+02","1139","1658260172","1658260194","22","51.77272727272727","9.201139064721766e+15","9.201165599364682e+15","14.437383669885872","22.07","6.61","3.9848850851400672","15.87930914177176",0,0,0,18067,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:49:32+02","2022-07-19 21:49:55+02","902","1658260172","1658260195","23","39.21739130434783","9.2011437118585e+15","9.201167427658048e+15","15.578281596452348","23.31","8.07","4.430967183896353","19.633470184766377",0,0,0,18332,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:49:45+02","2022-07-19 21:49:56+02","115","1658260185","1658260196","11","10.454545454545455","9.201156654276216e+15","9.201167469203838e+15","9.869130434782605","10.77","8.96","0.5145387394710681","0.26475011441647567",0,0,0,18286,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:49:42+02","2022-07-19 21:50:04+02","636","1658260182","1658260204","22","28.90909090909091","9.201149125448652e+15","9.201171431558512e+15","16.899292452830174","21.98","11.71","2.931229507855446","8.592106427722479",0,0,0,18252,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:49:53+02","2022-07-19 21:50:05+02","232","1658260193","1658260205","12","19.333333333333332","9.20115955272042e+15","9.20117152449113e+15","9.628620689655172","11.88","7.55","1.2125779461190282","1.470345275414241",0,0,0,18076,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:49:47+02","2022-07-19 21:50:08+02","314","1658260187","1658260208","21","14.952380952380953","9.201158957355956e+15","9.20118042787985e+15","18.42614649681529","21.3","15.34","1.6013640723483642","2.5643668922081373",0,0,0,17815,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:49:46+02","2022-07-19 21:50:09+02","1064","1658260186","1658260209","23","46.26086956521739","9.201153401117648e+15","9.201180654837842e+15","14.906926691729327","22.69","7.07","4.052068592456188","16.419259877969875",0,0,0,18071,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:49:47+02","2022-07-19 21:50:10+02","939","1658260187","1658260210","23","40.82608695652174","9.201158471753052e+15","9.201182427429986e+15","15.6785303514377","23.62","7.73","4.526127581815497","20.485830886870996",0,0,0,18326,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:49:58+02","2022-07-19 21:50:11+02","218","1658260198","1658260211","13","16.76923076923077","9.201170240745024e+15","9.201182513406002e+15","10.358623853211006","12.18","8.55","1.0419495798674745","1.0856589269860064",0,0,0,18328,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:49:57+02","2022-07-19 21:50:19+02","742","1658260197","1658260219","22","33.72727272727273","9.201163964090024e+15","9.201186433256512e+15","15.638760107816713","22.06","9.41","3.62479273162375","13.139122347232366",0,0,0,18187,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:50:10+02","2022-07-19 21:50:20+02","115","1658260210","1658260220","10","11.5","9.20117701354948e+15","9.201186483948572e+15","8.341391304347821","9.42","7.25","0.6058557626918145","0.3670612051868803",0,0,0,18169,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:50:01+02","2022-07-19 21:50:23+02","370","1658260201","1658260223","22","16.818181818181817","9.201173383321984e+15","9.201195426911848e+15","18.235162162162165","21.81","14.77","1.9419576635776852","3.7711995671281016",0,0,0,17785,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:50:02+02","2022-07-19 21:50:24+02","1189","1658260202","1658260224","22","54.04545454545455","9.201168519699132e+15","9.2011956241117e+15","13.791841883936065","22.52","6.99","4.040631354044563","16.326701739287994",0,0,0,18078,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:50:02+02","2022-07-19 21:50:25+02","840","1658260202","1658260225","23","36.52173913043478","9.201173921819164e+15","9.201197344109736e+15","15.811226190476187","23.13","8.35","4.282393068107841","18.338890389778086",0,0,0,18333,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:50:12+02","2022-07-19 21:50:34+02","700","1658260212","1658260234","22","31.818181818181817","9.201179084260248e+15","9.201201432770204e+15","15.757385714285727","22.01","9.64","3.589897666889262","12.887365258736969",0,0,0,18243,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:50:25+02","2022-07-19 21:50:35+02","118","1658260225","1658260235","10","11.8","9.201191792880066e+15","9.201201475469188e+15","8.631355932203391","9.64","7.56","0.5923326555184748","0.3508579747935682",0,0,0,17876,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:50:16+02","2022-07-19 21:50:38+02","277","1658260216","1658260238","22","12.590909090909092","9.201188412927232e+15","9.201210426713364e+15","19.220830324909766","21.9","16.61","1.4852571497273455","2.2059888008161983",0,0,0,17791,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:50:16+02","2022-07-19 21:50:39+02","1171","1658260216","1658260239","23","50.91304347826087","9.201183115083024e+15","9.201210721535792e+15","14.578240819812136","23.04","6.61","4.16699056957338","17.363810406913483",0,0,0,18058,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:50:17+02","2022-07-19 21:50:40+02","938","1658260217","1658260240","23","40.78260869565217","9.20118899800872e+15","9.201212427855364e+15","14.689477611940307","23.06","7.16","4.438697882755203","19.702038894375516",0,0,0,18324,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:50:30+02","2022-07-19 21:50:41+02","94","1658260230","1658260241","11","8.545454545454545","9.201202211898252e+15","9.201212464557148e+15","9.382659574468079","10.21","8.33","0.517028681078604","0.2673186570578808",0,0,0,17941,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:50:27+02","2022-07-19 21:50:49+02","842","1658260227","1658260249","22","38.27272727272727","9.201193835631956e+15","9.201216377777312e+15","14.755558194774352","22.26","7.24","4.357429042095201","18.987187856894696",0,0,0,18248,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:50:32+02","2022-07-19 21:50:53+02","220","1658260232","1658260253","21","10.476190476190476","9.201204013432884e+15","9.201225383853052e+15","19.104227272727275","21.28","17","1.2021612361114327","1.4451916376089677",0,0,0,17827,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:50:32+02","2022-07-19 21:50:54+02","1122","1658260232","1658260254","22","51","9.201199268682058e+15","9.201225589291892e+15","14.230231729055282","21.85","6.49","3.9527265107321146","15.624046868644479",0,0,0,17994,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:50:32+02","2022-07-19 21:50:55+02","957","1658260232","1658260255","23","41.608695652173914","9.201203787101996e+15","9.201227427858628e+15","15.070532915360511","23.22","7.76","4.377983815516669","19.16674228892589",0,0,0,18261,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:50:45+02","2022-07-19 21:50:56+02","65","1658260245","1658260256","11","5.909090909090909","9.20121733738374e+15","9.201227455046408e+15","9.415846153846157","10.09","8.73","0.3745325933233826","0.1402746634615383",0,0,0,18191,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:50:42+02","2022-07-19 21:51:04+02","712","1658260242","1658260264","22","32.36363636363637","9.20120913090156e+15","9.201231433265812e+15","15.46426966292134","21.96","9.03","3.72856718449074","13.902213249261203",0,0,0,18256,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:50:55+02","2022-07-19 21:51:05+02","83","1658260255","1658260265","10","8.3","9.201222097190008e+15","9.201231468615528e+15","8.467710843373494","9.33","7.55","0.47193769044385","0.22272518366147517",0,0,0,18040,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:50:47+02","2022-07-19 21:51:08+02","372","1658260247","1658260268","21","17.714285714285715","9.201219131346194e+15","9.201240427860524e+15","17.647768817204298","21.11","14.05","1.9825718058316022","3.93059096527838",0,0,0,17805,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:50:47+02","2022-07-19 21:51:09+02","1142","1658260247","1658260269","22","51.90909090909091","9.201213576738452e+15","9.201240636375604e+15","13.470035026269693","22.47","6.79","3.9896217027353416","15.917081330936847",0,0,0,18062,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:50:47+02","2022-07-19 21:51:10+02","708","1658260247","1658260270","23","30.782608695652176","9.201218701334248e+15","9.20124242788841e+15","16.035522598870042","23.37","7.55","4.174360398142002","17.425284733576255",0,0,0,18316,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:51:00+02","2022-07-19 21:51:11+02","118","1658260260","1658260271","11","10.727272727272727","9.201231898574456e+15","9.201242468397958e+15","9.471525423728817","10.53","8.47","0.6166432803862741","0.38024893524554504",0,0,0,17641,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:50:57+02","2022-07-19 21:51:19+02","694","1658260257","1658260279","22","31.545454545454547","9.20122358322242e+15","9.201246433234584e+15","16.045172910662803","22.47","9.86","3.564655404366168","12.706768151876927",0,0,0,18218,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:51:09+02","2022-07-19 21:51:20+02","122","1658260269","1658260280","11","11.090909090909092","9.201236323278084e+15","9.20124647610379e+15","8.86401639344262","10.11","7.67","0.6394156162524858","0.4088523303075461",0,0,0,18190,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:51:02+02","2022-07-19 21:51:23+02","368","1658260262","1658260283","21","17.523809523809526","9.20123373300316e+15","9.201255427567626e+15","18.02510869565218","21.47","14.68","1.9676228037126038","3.871539497689848",0,0,0,17819,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:51:02+02","2022-07-19 21:51:24+02","1201","1658260262","1658260284","22","54.59090909090909","9.201228746454706e+15","9.201255637775836e+15","13.649542048293098","22.29","7.11","4.080515597336378","16.650607540105458",0,0,0,18070,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:51:02+02","2022-07-19 21:51:25+02","826","1658260262","1658260285","23","35.91304347826087","9.20123401748137e+15","9.201257374261956e+15","15.661186440677978","23.08","8.26","4.220306787252683","17.81098937853107",0,0,0,18302,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:51:12+02","2022-07-19 21:51:34+02","687","1658260272","1658260294","22","31.227272727272727","9.201238538072984e+15","9.201261432789286e+15","16.029403202328965","22.52","9.87","3.582614249674704","12.835124861972243",0,0,0,18222,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:51:25+02","2022-07-19 21:51:35+02","117","1658260285","1658260295","10","11.7","9.201251570755632e+15","9.201261482839304e+15","8.844358974358974","9.86","7.8","0.5836691088683853","0.34066962864721495",0,0,0,18235,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:51:16+02","2022-07-19 21:51:38+02","381","1658260276","1658260298","22","17.318181818181817","9.201248292672344e+15","9.201270427842204e+15","18.308766404199485","22.01","14.69","2.0673203608141564","4.273813474236774",0,0,0,17816,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:51:17+02","2022-07-19 21:51:39+02","1198","1658260277","1658260299","22","54.45454545454545","9.201243480769304e+15","9.201270695500764e+15","13.747337228714523","22.61","7.05","4.243341159820828","18.005944198629567",0,0,0,18013,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:51:17+02","2022-07-19 21:51:40+02","632","1658260277","1658260300","23","27.47826086956522","9.201249113360922e+15","9.20127242779848e+15","17.285458860759505","22.98","11.34","3.3232423274933","11.043939567243086",0,0,0,18270,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:51:29+02","2022-07-19 21:51:41+02","134","1658260289","1658260301","12","11.166666666666666","9.201260838460574e+15","9.201272484725444e+15","10.253880597014916","11.59","8.99","0.6883377716581957","0.47380888789137027",0,0,0,18192,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:51:27+02","2022-07-19 21:51:49+02","843","1658260287","1658260309","22","38.31818181818182","9.201253607678874e+15","9.201276358885644e+15","14.822858837485176","22.47","7.17","4.36808586469859","19.080174121379624",0,0,0,18217,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:51:31+02","2022-07-19 21:51:53+02","248","1658260291","1658260313","22","11.272727272727273","9.20126336310826e+15","9.201285399473566e+15","19.300887096774204","21.93","16.8","1.3818341458490786","1.9094656066344529",0,0,0,17711,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:51:32+02","2022-07-19 21:51:54+02","1268","1658260292","1658260314","22","57.63636363636363","9.20125873788711e+15","9.201285571684816e+15","14.020000000000012","22.34","6.53","3.9867183007815963","15.893922809786899",0,0,0,18046,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:51:31+02","2022-07-19 21:51:55+02","828","1658260291","1658260315","24","34.5","9.201263232282816e+15","9.201287427793272e+15","15.415736714975843","23.77","8.04","4.289364036061987","18.39864383386198",0,0,0,18314,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:51:46+02","2022-07-19 21:51:56+02","9","1658260306","1658260316","10","0.9","9.201278175704636e+15","9.20128743052135e+15","9.113333333333333","9.25","8.95","0.12688577540449425","0.01609999999999976",0,0,0,17707,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:51:42+02","2022-07-19 21:52:04+02","762","1658260302","1658260324","22","34.63636363636363","9.201269155414604e+15","9.20129143122542e+15","15.105026246719166","21.91","8.11","3.9576528187473197","15.663015833738605",0,0,0,18174,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:51:47+02","2022-07-19 21:52:08+02","140","1658260307","1658260328","21","6.666666666666667","9.20127895046208e+15","9.201300427596432e+15","20.016071428571436","21.41","18.57","0.7660735134142019","0.5868686279547795",0,0,0,17738,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:51:46+02","2022-07-19 21:52:09+02","1288","1658260306","1658260329","23","56","9.201273006437094e+15","9.201300749320692e+15","14.786304347826075","23.04","7.14","3.8858279959637594","15.099659214215725",0,0,0,18052,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:51:46+02","2022-07-19 21:52:10+02","684","1658260306","1658260330","24","28.5","9.201278381076858e+15","9.201302303544736e+15","16.73798245614037","23.77","7.8","4.662564507114156","21.73950778300067",0,0,0,18315,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:51:57+02","2022-07-19 21:52:11+02","257","1658260317","1658260331","14","18.357142857142858","9.201288821149426e+15","9.20130255012934e+15","11.283229571984428","13.62","8.8","1.3361146731276778","1.7852024197470813",0,0,0,18329,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:51:56+02","2022-07-19 21:52:19+02","663","1658260316","1658260339","23","28.82608695652174","9.201283201908964e+15","9.201306431956728e+15","16.805565610859734","22.86","10.51","3.4773490534342133","12.09195643941982",0,0,0,18228,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:52:09+02","2022-07-19 21:52:20+02","179","1658260329","1658260340","11","16.272727272727273","9.201295538915356e+15","9.201306497545232e+15","9.19877094972067","10.89","7.52","0.9278110327053495","0.860833312409767",0,0,0,18171,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:52:01+02","2022-07-19 21:52:23+02","275","1658260321","1658260343","22","12.5","9.20129328739496e+15","9.201315313344612e+15","19.16680000000001","21.98","16.59","1.553194241028779","2.4124123503649644",0,0,0,17830,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:52:01+02","2022-07-19 21:52:24+02","1243","1658260321","1658260344","23","54.04347826086956","9.201288412483668e+15","9.201315702866868e+15","14.070522928399049","22.66","7.04","4.036973679578644","16.29715648961073",0,0,0,18076,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:52:01+02","2022-07-19 21:52:25+02","821","1658260321","1658260345","24","34.208333333333336","9.201293267185632e+15","9.201317414126152e+15","15.707174177831906","23.85","7.65","4.568543991263834","20.871594200112877",0,0,0,18313,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:52:12+02","2022-07-19 21:52:34+02","740","1658260332","1658260354","22","33.63636363636363","9.201298731150484e+15","9.20132140778216e+15","14.956986486486494","22.32","8.06","4.026088398698392","16.209387794133782",0,0,0,18249,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:52:17+02","2022-07-19 21:52:38+02","338","1658260337","1658260358","21","16.095238095238095","9.201308454267428e+15","9.201330427883976e+15","18.431952662721887","21.86","15.05","1.889455914685199","3.570043653538882",0,0,0,17777,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:52:17+02","2022-07-19 21:52:39+02","1204","1658260337","1658260359","22","54.72727272727273","9.201303915874916e+15","9.20133069133056e+15","13.554784053156153","22.16","6.98","4.1202755805159885","16.976670859396364",0,0,0,18051,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:52:17+02","2022-07-19 21:52:40+02","771","1658260337","1658260360","23","33.52173913043478","9.201308939697206e+15","9.201332427215938e+15","15.892645914396882","23.11","8.58","4.133446064323125","17.08537636666833",0,0,0,18320,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:52:32+02","2022-07-19 21:52:41+02","1","1658260352","1658260361","9","0.1111111111111111","9.201323864093364e+15","9.201332428339596e+15","8.56","8.56","8.56",NULL,NULL,0,0,0,18199,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:52:26+02","2022-07-19 21:52:49+02","758","1658260346","1658260369","23","32.95652173913044","9.201313227003156e+15","9.20133633593216e+15","15.172915567282296","22.82","7.41","4.544968018453662","20.6567342887666",0,0,0,18254,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:52:32+02","2022-07-19 21:52:53+02","343","1658260352","1658260373","21","16.333333333333332","9.201323645071012e+15","9.20134542560415e+15","18.182886297376083","21.62","14.67","1.9087196365041674","3.643210650776601",0,0,0,17810,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:52:32+02","2022-07-19 21:52:54+02","1123","1658260352","1658260374","22","51.04545454545455","9.201318930909432e+15","9.201345526708456e+15","13.31490650044525","22.08","6.67","3.887161837712587","15.1100271525691",0,0,0,18068,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:52:32+02","2022-07-19 21:52:55+02","743","1658260352","1658260375","23","32.30434782608695","9.201323465277524e+15","9.201347384499098e+15","16.078438761776592","23.54","8.96","4.059188768980224","16.47701346221519",0,0,0,18330,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:52:42+02","2022-07-19 21:53:04+02","773","1658260362","1658260384","22","35.13636363636363","9.201328877715254e+15","9.201351379683464e+15","15.112445019404914","22.13","7.8","4.1153268240880605","16.935914869058724",0,0,0,18209,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:52:47+02","2022-07-19 21:53:08+02","476","1658260367","1658260388","21","22.666666666666668","9.201338824976356e+15","9.201360413259228e+15","16.677794117647057","21.37","12.08","2.6952275106872374","7.264251334365323",0,0,0,17817,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:52:46+02","2022-07-19 21:53:09+02","1072","1658260366","1658260389","23","46.608695652173914","9.201332965357062e+15","9.201360553083808e+15","13.638684701492528","22.99","6.46","4.716624614577224","22.24654775483575",0,0,0,18055,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:52:46+02","2022-07-19 21:53:10+02","791","1658260366","1658260390","24","32.958333333333336","9.201338225496542e+15","9.201362421853816e+15","15.954715549936804","23.78","8.32","4.486265497625868","20.126578115188273",0,0,0,18331,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 21:52:56+02","2022-07-19 21:53:19+02","299","1658260376","1658260399","23","13","9.201343237080806e+15","9.20136594950594e+15","19.625351170568546","22.66","16.88","1.605097205995617","2.576337040694936",0,0,0,18158,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-5-quorum-rl-400-ib-5"
"2022-07-19 22:30:12+02","2022-07-19 22:30:29+02","1624","1658262612","1658262629","17","95.52941176470588","9.20357861483584e+15","9.203596423082014e+15","15.970018472906425","17.1","14.6","0.6564245745598991","0.43089322208614456",0,0,0,18154,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-6-quorum-rl-400-ib-5"
"2022-07-19 22:30:15+02","2022-07-19 22:30:30+02","292","1658262615","1658262630","15","19.466666666666665","9.203581745921924e+15","9.203596701238084e+15","13.567054794520542","14.74","10.62","1.2530390097175115","1.5701067598738419",0,0,0,18095,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-6-quorum-rl-400-ib-5"
"2022-07-19 22:30:12+02","2022-07-19 22:30:33+02","3002","1658262612","1658262633","21","142.95238095238096","9.203578608776008e+15","9.203605427825476e+15","19.931469020652862","21.4","18.41","0.6897697295327715","0.47578227977971277",0,0,0,18241,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-6-quorum-rl-400-ib-5"
"2022-07-19 22:30:14+02","2022-07-19 22:30:34+02","1416","1658262614","1658262634","20","70.8","9.20358106262839e+15","9.203606069323428e+15","15.401680790960452","19.4","7.94","3.810131259131959","14.517100211814487",0,0,0,18253,1,"4000000-quorumConfiguration-sb-createAccount-40-flalv-rn-1-hetzner-repid-6-quorum-rl-400-ib-5"
